"","county_id","unemployment_rate","hs_graduation_rate","average_age","state","county","population","male_proportion","female_proportion","white_proportion","black_proportion","american_indian_proportion","asian_proportion","hawaiian_pacific_proportion","interracial_proportion","no_hispanic_proportion","hispanic_proportion","state_legislature","syringe_exchange","num_exchange","immunity_for_possession_of_naloxone_no_script","prescriber_immunity_criminal","poverty_rate"
"2518","05000US20131",0.034,0.966,41.6,"Kansas","Nemaha County",10100,50.92079208,49.07920792,96.91089109,0.712871287,0.643564356,0.316831683,0.069306931,1.346534653,98.12871287,1.871287129,"Republican","No",0,"No","Yes",0.111782178217822
"2519","05000US19117",0.042,0.925,45.4,"Iowa","Lucas County",8556,50.60776064,49.39223936,98.15334268,0.409069659,0.280504909,0.280504909,0.046750818,0.829827022,98.1884058,1.811594203,"Split","Yes",1,"Yes","No",0.131603553062179
"2520","05000US20181",0.033,0.725,38.4,"Kansas","Sherman County",5945,49.92430614,50.07569386,95.97981497,1.009251472,0.656013457,0.487804878,0.134566863,1.73254836,88.09083263,11.90916737,"Republican","No",0,"No","Yes",0.189234650967199
"2521","05000US31145",0.031,0.88,41.8,"Nebraska","Red Willow County",10783,49.9675415,50.0324585,96.42956506,0.964481128,0.806825559,0.482240564,0.027821571,1.289066123,94.87155708,5.128442919,"Unicameral","No",0,"No","Yes",0.103681721227859
"2522","05000US38071",0.039,0.904,42.5,"North Dakota","Ramsey County",11514,50.02605524,49.97394476,85.85200625,0.651380928,9.883619941,0.564530137,0.026055237,3.022407504,97.5160674,2.483932604,"Republican","No",0,"Yes","Yes",0.0970991836025708
"2523","05000US31179",0.033,0.926,30.1,"Nebraska","Wayne County",9453,50.43901407,49.56098593,94.92224691,2.073415847,0.761662964,0.60298318,0.13752248,1.502168624,94.2134772,5.786522797,"Unicameral","No",0,"No","Yes",0.11795197291865
"2524","05000US38099",0.053,0.83,45.4,"North Dakota","Walsh County",10862,50.68127417,49.31872583,94.93647579,0.635242129,1.914932793,1.104768919,0.055238446,1.353341926,88.51040324,11.48959676,"Republican","No",0,"Yes","Yes",0.102375253176211
"2525","05000US16081",0.05,0.833,35.2,"Idaho","Teton County",11086,52.37236154,47.62763846,96.87894642,0.378856215,0.856936677,0.523182392,0.189428108,1.172650189,83.40248963,16.59751037,"Republican","No",0,"No","Yes",0.100126285405015
"2526","05000US46137",0.06,0.729,27.5,"South Dakota","Ziebach County",2874,49.58246347,50.41753653,23.97355602,0.417536534,71.50313152,0.313152401,0.034794711,3.75782881,95.72025052,4.279749478,"Republican","No",0,"No","Yes",0.383785664578984
"2527","05000US19059",0.052,0.902,48.7,"Iowa","Dickinson County",17104,49.92984097,50.07015903,97.8075304,0.403414406,0.239710009,0.648971001,0.023386342,0.876987839,98.06478017,1.935219832,"Split","Yes",1,"Yes","No",0.0643124415341441
"2528","05000US46047",0.044,0.843,52.4,"South Dakota","Fall River County",6769,50.46535677,49.53464323,87.8120845,1.344364012,6.928645295,0.709115083,0.029546462,3.176244645,95.76008273,4.23991727,"Republican","No",0,"No","Yes",0.162062343034422
"2529","05000US19177",0.057,0.828,43.9,"Iowa","Van Buren County",7255,50.80634045,49.19365955,97.91867677,0.22053756,0.261888353,0.578911096,0.013783598,1.006202619,98.67677464,1.323225362,"Split","Yes",1,"Yes","No",0.150930392832529
"2530","05000US40073",0.033,0.957,38.6,"Oklahoma","Kingfisher County",15566,49.90363613,50.09636387,90.98676603,1.683155596,3.803160735,0.366182706,0.051394064,3.109340871,84.42759861,15.57240139,"Republican","No",0,"No","No",0.0702171399203392
"2531","05000US35028",0.04,0.87,43.5,"New Mexico","Los Alamos County",18152,50.59497576,49.40502424,88.66791538,1.035698546,1.526002644,6.33539004,0.104671662,2.330321728,82.07360071,17.92639929,"Split","Yes",32,"Yes","No",0.0601586602027325
"2532","05000US27063",0.035,0.954,43.4,"Minnesota","Jackson County",9942,51.06618387,48.93381613,95.88613961,0.694025347,0.402333535,1.679742507,0.020116677,1.317642325,96.8014484,3.198551599,"Split","Yes",10,"No","Yes",0.109132971233152
"2533","05000US46019",0.037,0.88,39.9,"South Dakota","Butte County",10127,50.29130048,49.70869952,94.3418584,0.503604226,2.202034166,0.434482078,0.088871334,2.429149798,96.4945196,3.505480399,"Republican","No",0,"No","Yes",0.106843092722425
"2534","05000US19089",0.048,0.92,42.2,"Iowa","Howard County",9272,50.18334771,49.81665229,98.05867127,0.582398619,0.183347714,0.312769629,0.075496117,0.787316652,98.51164797,1.488352028,"Split","Yes",1,"Yes","No",0.116587575496117
"2535","05000US40093",0.032,0.78,41.6,"Oklahoma","Major County",7741,49.32179305,50.67820695,92.93372949,0.930112389,3.061619946,0.400465056,0.090427593,2.583645524,90.45342979,9.546570211,"Republican","No",0,"No","No",0.138612582353701
"2536","05000US27133",0.033,0.813,41.1,"Minnesota","Rock County",9413,49.46350791,50.53649209,96.07988951,0.987995326,0.711781579,0.839264846,0.010623606,1.370445129,97.12100287,2.878997132,"Split","Yes",10,"No","Yes",0.11335387230426
"2537","05000US19037",0.047,0.934,44.1,"Iowa","Chickasaw County",12063,50.29428832,49.70571168,98.15137196,0.779242311,0.132636989,0.315012849,0,0.621735887,97.87780817,2.122191826,"Split","Yes",1,"Yes","No",0.0884522921329686
"2538","05000US26095",0.108,0.925,44.3,"Michigan","Luce County",6341,58.35041792,41.64958208,79.68774641,11.30736477,5.314619145,0.252326132,0.063081533,3.374862009,98.40719129,1.592808705,"Republican","Yes",4,"Yes","No",0.167008358303107
"2539","05000US48495",0.044,0.957,33,"Texas","Winkler County",7872,51.47357724,48.52642276,93.24186992,3.086890244,1.854674797,0.711382114,0.025406504,1.079776423,39.32926829,60.67073171,"Republican","No",0,"Yes","Yes",0.132113821138211
"2540","05000US20189",0.037,0.879,34.9,"Kansas","Stevens County",5655,49.51370469,50.48629531,94.92484527,0.954907162,1.998231653,0.512820513,0.123784262,1.485411141,63.92572944,36.07427056,"Republican","No",0,"No","Yes",0.183377541998232
"2541","05000US16077",0.07,0.865,34.2,"Idaho","Power County",7661,50.73750163,49.26249837,92.79467432,1.005090719,3.446025323,0.48296567,0.182743767,2.088500196,66.17934995,33.82065005,"Republican","No",0,"No","Yes",0.134969325153374
"2542","05000US40033",0.049,0.856,41.5,"Oklahoma","Cotton County",5913,49.78860139,50.21139861,80.39912058,2.181633688,11.02655167,0.304414003,0.236766447,5.851513614,92.28817859,7.71182141,"Republican","No",0,"No","No",0.17419245729748
"2543","05000US02261",0.087,0.872,36.6,"Alaska","Valdez-Cordova Census Area",9340,52.53747323,47.46252677,73.69379015,0.942184154,13.67237687,4.314775161,0.642398287,6.734475375,95.14989293,4.850107066,"Republican","Yes",4,"No","No",0.11017130620985
"2544","05000US17147",0.083,0.872,43.3,"Illinois","Piatt County",16526,49.3948929,50.6051071,97.76110372,0.532494251,0.193634273,0.435677115,0.042357497,1.034733148,98.66876437,1.331235629,"Democrat","Yes",9,"No","Yes",0.0616604138932591
"2545","05000US54093",0.08,0.875,47.7,"West Virginia","Tucker County",7041,51.21431615,48.78568385,98.05425366,0.383468257,0.326658145,0.298253089,0.014202528,0.923164323,99.23306349,0.766936515,"Republican","Yes",10,"Yes","Yes",0.143871609146428
"2546","05000US19141",0.037,0.909,44,"Iowa","O'Brien County",13921,50.11134258,49.88865742,96.89677466,1.04159184,0.301702464,0.847640256,0.021550176,0.890740608,95.38826234,4.611737663,"Split","Yes",1,"Yes","No",0.0727677609367143
"2547","05000US27121",0.04,0.825,46.5,"Minnesota","Pope County",10961,51.03548946,48.96451054,97.33600949,0.49265578,0.401423228,0.583888331,0.01824651,1.167776663,98.64975823,1.350241766,"Split","Yes",10,"No","Yes",0.0922361098439923
"2548","05000US02240",0.111,0.508,35.8,"Alaska","Southeast Fairbanks Census Area",6840,55.51169591,44.48830409,78.75730994,1.842105263,12.22222222,1.725146199,0.467836257,4.985380117,94.76608187,5.233918129,"Republican","Yes",4,"No","No",0.14780701754386
"2549","05000US19131",0.042,0.966,43.7,"Iowa","Mitchell County",10657,49.46983204,50.53016796,97.89809515,0.703762785,0.253354603,0.365956648,0.046917519,0.731913296,98.5267899,1.473210097,"Split","Yes",1,"Yes","No",0.0943042131932063
"2550","05000US21143",0.081,0.97,49,"Kentucky","Lyon County",8083,54.86824199,45.13175801,92.62650006,5.035259186,0.334034393,0.470122479,0.049486577,1.484597303,98.39168626,1.608313745,"Split","Yes",23,"No","No",0.123963874798961
"2551","05000US19189",0.048,0.918,43.2,"Iowa","Winnebago County",10601,49.26893689,50.73106311,95.77398359,1.537590793,0.358456749,1.018771814,0.018866145,1.292330912,95.70795208,4.29204792,"Split","Yes",1,"Yes","No",0.0938590698990661
"2552","05000US26013",0.149,0.865,43.6,"Michigan","Baraga County",8536,55.20149953,44.79850047,73.84020619,7.638238051,14.08153702,0.234301781,0,4.205716963,98.43017807,1.569821931,"Republican","Yes",4,"Yes","No",0.116213683223993
"2553","05000US16015",0.073,0.737,52,"Idaho","Boise County",7088,51.98927765,48.01072235,95.21726862,0.465575621,1.227426637,0.59255079,0.338600451,2.158577878,95.753386,4.246613995,"Republican","No",0,"No","Yes",0.139813769751693
"2554","05000US32033",0.072,0.725,39.4,"Nevada","White Pine County",9744,57.72783251,42.27216749,86.08374384,4.86453202,4.874794745,1.159688013,0.112889984,2.904351396,84.18513957,15.81486043,"Republican","Yes",2,"Yes","Yes",0.101293103448276
"2555","05000US16035",0.121,0.946,50.2,"Idaho","Clearwater County",8555,54.97369959,45.02630041,93.88661601,0.596142607,2.372881356,0.736411455,0.175336061,2.232612507,95.88544711,4.114552893,"Republican","No",0,"No","Yes",0.115137346580947
"2556","05000US51119",0.058,0.825,52.7,"Virginia","Middlesex County",10768,48.97845468,51.02154532,79.84769688,17.36627043,0.464338782,0.44576523,0.055720654,1.820208024,97.62258544,2.377414562,"Republican","No",0,"No","No",0.0911961367013373
"2557","05000US48501",0.035,0.931,34.1,"Texas","Yoakum County",8625,50.09855072,49.90144928,94.99130435,1.437681159,1.831884058,0.579710145,0.034782609,1.124637681,34.0057971,65.9942029,"Republican","No",0,"Yes","Yes",0.113507246376812
"2558","05000US02185",0.05,0.575,33.9,"Alaska","North Slope Borough",9685,62.42643263,37.57356737,32.63810015,1.414558596,53.49509551,5.75116159,1.631388745,5.069695405,95.7769747,4.223025297,"Republican","Yes",4,"No","No",0.100774393391843
"2559","05000US48283",0.036,0.925,31.7,"Texas","La Salle County",7619,59.39099619,40.60900381,96.81060507,1.391258695,0.721879512,0.406877543,0.026250164,0.64312902,14.08321302,85.91678698,"Republican","No",0,"Yes","Yes",0.127575797348733
"2560","05000US21039",0.071,0.954,42.3,"Kentucky","Carlisle County",4816,48.89950166,51.10049834,96.0755814,1.370431894,0.643687708,0.311461794,0,1.598837209,97.6744186,2.325581395,"Split","Yes",23,"No","No",0.20141196013289
"2561","05000US13053",0.167,0.625,23.3,"Georgia","Chattahoochee County",10100,66.83168317,33.16831683,70.56435644,20.16831683,1.544554455,3.099009901,0.861386139,3.762376238,85.21782178,14.78217822,"Republican","Yes",1,"No","Yes",0.0950495049504951
"2562","05000US56045",0.043,0.844,42.1,"Wyoming","Weston County",7198,52.52848013,47.47151987,94.74854126,0.541817171,1.472631286,1.028063351,0.027785496,2.181161434,95.8877466,4.112253404,"Republican","No",0,"No","Yes",0.133092525701584
"2563","05000US48031",0.05,0.965,48.6,"Texas","Blanco County",11341,50.02204391,49.97795609,94.81527202,1.437263028,1.260911736,0.855303765,0.088175646,1.543073803,80.64544573,19.35455427,"Republican","No",0,"Yes","Yes",0.0841195661758222
"2564","05000US51720",0.087,0.925,39.3,"Virginia","Norton city",3988,47.79338014,52.20661986,89.09227683,5.992978937,0.300902708,2.557673019,0.025075226,2.03109328,96.48946841,3.510531595,"Republican","No",0,"No","No",0.237963891675025
"2565","05000US51097",0.063,0.775,45.9,"Virginia","King and Queen County",7067,50.89854252,49.10145748,68.16187916,26.9845762,1.811235319,0.438658554,0,2.603650771,96.87278902,3.127210981,"Republican","No",0,"No","No",0.134286118579312
"2566","05000US55091",0.057,0.963,45.2,"Wisconsin","Pepin County",7266,50.53674649,49.46325351,98.14203138,0.52298376,0.344068263,0.233966419,0.027525461,0.729424718,98.18331957,1.816680429,"Republican","Yes",15,"Yes","Yes",0.130333058078723
"2567","05000US19135",0.052,0.925,43.2,"Iowa","Monroe County",7853,49.95543105,50.04456895,96.99477907,1.222462753,0.216477779,0.432955558,0.012733987,1.120590857,97.07118299,2.928817013,"Split","Yes",1,"Yes","No",0.120208837386986
"2568","05000US20027",0.043,0.925,42.2,"Kansas","Clay County",8079,49.53583364,50.46416636,96.43520238,0.767421711,0.631266246,0.445599703,0.099022156,1.621487808,97.72249041,2.277509593,"Republican","No",0,"No","Yes",0.116598588934274
"2569","05000US51036",0.061,0.775,48.6,"Virginia","Charles City County",7023,48.68289905,51.31710095,43.22938915,46.30499786,6.877402819,0.498362523,0.071194646,3.018652997,97.96383312,2.03616688,"Republican","No",0,"No","No",0.132849209739428
"2570","05000US31101",0.036,0.892,49.1,"Nebraska","Keith County",8106,50.45645201,49.54354799,96.11398964,0.863557858,0.88823094,0.604490501,0,1.529731063,93.1408833,6.859116704,"Unicameral","No",0,"No","Yes",0.114853195164076
"2571","05000US29045",0.073,0.925,43.7,"Missouri","Clark County",6731,50.46798395,49.53201605,97.93492795,0.371415837,0.237706136,0.371415837,0.014856633,1.069677611,99.15317189,0.846828109,"Republican","Yes",1,"Yes","Yes",0.137869558757985
"2572","05000US19081",0.041,0.907,44,"Iowa","Hancock County",10893,50.11475259,49.88524741,97.49380336,0.771137428,0.293766639,0.495731204,0.064261452,0.881299917,95.78628477,4.21371523,"Split","Yes",1,"Yes","No",0.0848251170476453
"2573","05000US48247",0.054,0.825,36.7,"Texas","Jim Hogg County",5244,50.38138825,49.61861175,97.38749047,0.743707094,0.533943555,0.610221205,0.038138825,0.686498856,7.227307399,92.7726926,"Republican","No",0,"Yes","Yes",0.174485125858124
"2574","05000US46101",0.047,0.545,40.7,"South Dakota","Moody County",6556,50.41183649,49.58816351,79.3471629,1.571079927,13.97193411,2.043929225,0,3.065893838,95.88163514,4.118364857,"Republican","No",0,"No","Yes",0.138804148871263
"2575","05000US31095",0.038,0.904,45.5,"Nebraska","Jefferson County",7178,49.67957648,50.32042352,97.2972973,0.612984118,0.668709947,0.264697687,0.027862914,1.128448036,96.33602675,3.663973252,"Unicameral","No",0,"No","Yes",0.126636946224575
"2576","05000US30105",0.042,0.786,45.5,"Montana","Valley County",7537,50.08624121,49.91375879,86.61271063,0.424572111,9.579408253,0.78280483,0.079607271,2.520896909,97.30662067,2.693379329,"Republican","Yes",3,"No","Yes",0.117420724426164
"2577","05000US17079",0.087,0.875,42.9,"Illinois","Jasper County",9593,50.26581883,49.73418117,98.55102679,0.229333889,0.218909622,0.344000834,0.020848535,0.635880329,98.44678411,1.553215887,"Democrat","Yes",9,"No","Yes",0.0918377983946628
"2578","05000US51181",0.07,0.825,47.5,"Virginia","Surry County",6570,48.82800609,51.17199391,53.71385084,43.25722983,0.456621005,0.471841705,0.152207002,1.948249619,97.88432268,2.115677321,"Republican","No",0,"No","No",0.134094368340944
"2579","05000US17047",0.091,0.825,43.7,"Illinois","Edwards County",6545,49.06035141,50.93964859,97.66233766,0.550038197,0.290297937,0.38197097,0,1.115355233,98.7012987,1.298701299,"Democrat","Yes",9,"No","Yes",0.130022918258212
"2580","05000US38003",0.031,0.959,42.8,"North Dakota","Barnes County",10929,50.49867325,49.50132675,93.60417239,2.333241834,1.244395645,1.198645805,0.082349712,1.53719462,98.13340653,1.866593467,"Republican","No",0,"Yes","Yes",0.0769512306706926
"2581","05000US17059",0.1,0.725,45.1,"Illinois","Gallatin County",5163,48.42146039,51.57853961,97.5595584,0.69726903,0.309897347,0.096842921,0,1.336432307,98.33430176,1.665698237,"Democrat","Yes",9,"No","Yes",0.16211504938989
"2582","05000US08065",0.084,0.697,39,"Colorado","Lake County",7606,53.93110702,46.06889298,93.57086511,0.775703392,2.524322903,0.644228241,0.05259006,2.432290297,63.69971075,36.30028925,"Split","Yes",8,"No","Yes",0.109518800946621
"2583","05000US20031",0.052,0.931,44.1,"Kansas","Coffey County",8348,49.18543364,50.81456636,95.67561092,0.874460949,0.874460949,0.82654528,0,1.748921897,97.47244849,2.527551509,"Republican","No",0,"No","Yes",0.0997843794920939
"2584","05000US56035",0.036,0.897,38.1,"Wyoming","Sublette County",10002,53.82923415,46.17076585,95.79084183,0.809838032,1.049790042,0.909818036,0.079984003,1.359728054,92.5414917,7.458508298,"Republican","No",0,"No","Yes",0.0811837632473505
"2585","05000US20095",0.044,0.865,45.2,"Kansas","Kingman County",7414,49.85163205,50.14836795,96.66846507,0.296735905,0.876719719,0.566495819,0.026975991,1.564607499,96.62800108,3.371998921,"Republican","No",0,"No","Yes",0.109387644995954
"2586","05000US19093",0.038,0.964,45.1,"Iowa","Ida County",6957,50.06468305,49.93531695,97.85827224,0.344976283,0.273106224,0.589334483,0.043122035,0.891188731,97.81515021,2.184849792,"Split","Yes",1,"Yes","No",0.116285755354319
"2587","05000US16037",0.078,0.86,52,"Idaho","Custer County",4109,51.37503042,48.62496958,96.22779265,0.462399611,0.827451935,0.365052324,0.073010465,2.044293015,95.59503529,4.404964712,"Republican","No",0,"No","Yes",0.196154782185447
"2588","05000US19161",0.04,0.975,46.1,"Iowa","Sac County",9818,49.04257486,50.95742514,97.92218374,0.254634345,0.173151355,0.387044205,0.112039112,1.15094724,97.12772459,2.872275413,"Split","Yes",1,"Yes","No",0.0819922591159096
"2589","05000US37029",0.076,0.875,41.1,"North Carolina","Camden County",10423,49.94723208,50.05276792,82.26997985,12.2037801,0.527679171,2.427324187,0.095941667,2.475295021,97.07377914,2.926220858,"Republican","Yes",7,"No","Yes",0.077041158975343
"2590","05000US02220",0.052,0.826,38.9,"Alaska","Sitka City and Borough",8768,51.15191606,48.84808394,65.76186131,1.094890511,16.26368613,7.299270073,0.399178832,9.181113139,93.2709854,6.729014599,"Republican","Yes",4,"No","No",0.0910127737226277
"2591","05000US49001",0.041,0.725,33,"Utah","Beaver County",6454,51.48744964,48.51255036,94.08118996,0.418345212,2.107220328,1.053610164,0.402850945,1.93678339,88.5032538,11.4967462,"Republican","Yes",2,"No","Yes",0.123489308955686
"2592","05000US20067",0.036,0.825,32.8,"Kansas","Grant County",7685,50.5790501,49.4209499,94.65191932,0.741704619,2.446324008,0.533506831,0,1.626545218,53.10344828,46.89655172,"Republican","No",0,"No","Yes",0.103448275862069
"2593","05000US54105",0.09,0.925,45,"West Virginia","Wirt County",5770,50.95320624,49.04679376,97.64298094,0.450606586,0.242634315,0.311958406,0.017331023,1.334488735,99.23743501,0.762564991,"Republican","Yes",10,"Yes","Yes",0.137261698440208
"2594","05000US40043",0.029,1,41.5,"Oklahoma","Dewey County",4886,49.44740074,50.55259926,87.74048301,0.613999181,6.303724928,1.289398281,0.020466639,4.031927957,93.10274253,6.89725747,"Republican","No",0,"No","No",0.161277118297176
